Time(S),GPU0_Power(W)
0.00,111.00
0.00,111.00
0.20,127.00
0.40,99.00
0.60,86.00
0.80,81.00
1.00,80.00
1.20,80.00
1.40,80.00
1.60,90.00
1.80,96.00
2.00,82.00
2.20,80.00
2.40,80.00
2.60,80.00
2.80,113.00
3.00,106.00
3.20,105.00
3.40,101.00
3.60,147.00
3.80,178.00
4.00,152.00
4.20,92.00
4.40,82.00
4.60,80.00
4.80,80.00
5.00,80.00
5.20,118.00
5.40,87.00
5.60,81.00
5.80,80.00
6.00,81.00
6.20,80.00
6.40,80.00
6.60,80.00
6.80,80.00
7.00,156.00
7.20,185.00
7.40,225.00
7.60,230.00
