Time(S),GPU0_Power(W)
0.00,126.00
0.00,126.00
0.20,125.00
0.40,151.00
0.60,161.00
0.80,132.00
1.00,126.00
1.20,126.00
1.40,140.00
1.60,146.00
1.80,128.00
2.00,126.00
2.20,126.00
2.40,126.00
2.60,125.00
2.80,126.00
3.00,145.00
3.20,129.00
3.40,143.00
3.60,201.00
3.80,235.00
4.00,182.00
4.20,135.00
4.40,127.00
4.60,126.00
4.80,126.00
5.00,138.00
5.20,131.00
5.40,127.00
5.60,125.00
5.80,125.00
6.00,125.00
6.20,126.00
6.40,126.00
6.60,126.00
6.80,176.00
7.00,232.00
7.20,270.00
7.40,282.00
7.60,269.00
