Time(S),GPU0_Power(W)
0.00,127.00
0.00,127.00
0.20,127.00
0.40,153.00
0.60,162.00
0.80,135.00
1.00,128.00
1.20,127.00
1.40,139.00
1.60,150.00
1.80,130.00
2.00,127.00
2.20,127.00
2.40,127.00
2.60,127.00
2.80,127.00
3.00,127.00
3.20,126.00
3.40,143.00
3.60,194.00
3.80,241.00
4.00,179.00
4.20,178.00
4.40,137.00
4.60,129.00
4.80,127.00
5.00,127.00
5.20,128.00
5.40,128.00
5.60,127.00
5.80,127.00
6.00,127.00
6.20,127.00
6.40,127.00
6.60,147.00
6.80,130.00
7.00,279.00
