Time(S),GPU0_Power(W)
0.00,80.00
0.00,80.00
0.20,115.00
0.40,115.00
0.60,97.00
0.80,82.00
1.00,80.00
1.20,80.00
1.40,81.00
1.60,107.00
1.80,87.00
2.00,82.00
2.20,80.00
2.40,80.00
2.60,80.00
2.80,80.00
3.00,112.00
3.20,87.00
3.40,123.00
3.60,154.00
3.80,181.00
4.00,136.00
4.20,88.00
4.40,81.00
4.60,80.00
4.80,80.00
5.00,80.00
5.20,118.00
5.40,86.00
5.60,81.00
5.80,80.00
6.00,80.00
6.20,80.00
6.40,80.00
6.60,81.00
6.80,80.00
7.00,80.00
7.20,113.00
7.40,85.00
7.60,81.00
7.80,80.00
8.00,82.00
8.20,80.00
8.40,80.00
8.60,80.00
8.80,80.00
9.00,80.00
9.20,80.00
9.40,80.00
9.60,80.00
9.80,134.00
10.00,187.00
10.20,222.00
