Time(S),GPU0_Power(W)
0.03,31.71
0.03,31.99
0.23,31.50
0.43,31.51
0.63,31.80
0.83,34.22
1.04,33.55
1.24,39.72
1.44,39.25
1.64,52.38
1.84,38.88
2.04,61.35
2.24,38.76
2.44,47.13
2.64,36.70
2.84,67.30
