Time(S),GPU0_Power(W)
0.00,118.00
0.00,118.00
0.20,128.00
0.40,130.00
0.60,108.00
0.80,106.00
1.00,84.00
1.20,120.00
1.40,85.00
1.60,81.00
1.80,91.00
2.00,103.00
2.20,83.00
2.40,80.00
2.60,80.00
2.80,80.00
3.00,80.00
3.20,81.00
3.40,80.00
3.60,94.00
3.80,151.00
4.00,189.00
4.20,172.00
4.40,113.00
4.60,85.00
4.80,81.00
5.00,80.00
5.20,80.00
5.40,111.00
5.60,127.00
5.80,89.00
6.00,81.00
6.20,80.00
6.40,80.00
6.60,80.00
6.80,116.00
7.00,85.00
7.20,145.00
7.40,174.00
7.60,179.00
7.80,179.00
8.00,180.00
8.20,180.00
8.40,180.00
8.60,180.00
8.80,180.00
9.00,180.00
9.20,180.00
9.40,180.00
9.60,180.00
9.80,180.00
10.00,180.00
10.20,180.00
10.40,180.00
10.60,180.00
10.80,180.00
11.00,180.00
11.20,180.00
11.40,180.00
11.60,180.00
11.80,180.00
12.00,180.00
12.20,180.00
12.40,180.00
12.60,180.00
12.80,181.00
13.00,180.00
13.20,180.00
13.40,180.00
13.60,180.00
13.80,180.00
14.00,180.00
14.20,180.00
14.40,180.00
14.60,180.00
14.80,180.00
15.00,180.00
15.20,180.00
15.40,180.00
15.61,180.00
15.81,180.00
16.01,180.00
16.21,180.00
16.41,180.00
16.61,180.00
16.81,180.00
17.01,180.00
17.21,180.00
17.41,180.00
17.61,180.00
17.81,180.00
18.01,180.00
18.21,180.00
18.41,180.00
18.61,180.00
18.81,180.00
19.01,180.00
19.21,180.00
19.41,180.00
19.61,180.00
19.81,180.00
20.01,180.00
20.21,180.00
20.41,180.00
20.61,180.00
20.81,180.00
21.01,180.00
21.21,180.00
21.41,180.00
21.61,180.00
21.81,180.00
22.01,180.00
22.21,180.00
22.41,180.00
22.61,180.00
22.81,180.00
23.01,180.00
23.21,180.00
23.41,180.00
23.61,180.00
23.81,180.00
24.01,180.00
24.21,180.00
24.41,180.00
24.61,180.00
24.81,180.00
25.01,180.00
25.21,181.00
25.41,180.00
25.61,181.00
25.81,180.00
26.01,180.00
26.21,180.00
26.41,180.00
26.61,180.00
26.81,180.00
27.01,180.00
27.21,180.00
27.41,180.00
27.61,181.00
27.81,180.00
28.01,180.00
28.21,180.00
28.41,180.00
28.61,180.00
28.81,180.00
29.01,180.00
29.21,180.00
29.41,181.00
29.61,180.00
29.81,180.00
30.01,180.00
30.21,180.00
30.41,180.00
30.61,180.00
30.81,180.00
31.01,180.00
