Time(S),GPU0_Power(W)
0.03,31.61
0.03,31.61
0.23,31.50
0.43,31.50
0.63,31.71
0.83,33.72
1.03,33.64
1.23,40.01
1.43,41.89
1.63,59.89
1.83,63.40
2.03,41.66
2.23,61.15
2.43,56.05
