Time(S),GPU0_Power(W)
0.00,126.00
0.00,126.00
0.20,126.00
0.40,143.00
0.60,159.00
0.80,146.00
1.00,128.00
1.20,127.00
1.40,126.00
1.60,151.00
1.80,153.00
2.00,130.00
2.20,127.00
2.40,126.00
2.60,126.00
2.80,126.00
3.00,126.00
3.20,137.00
3.40,128.00
3.60,161.00
3.80,222.00
4.00,249.00
4.20,192.00
4.40,186.00
4.60,155.00
4.80,131.00
5.00,127.00
5.20,126.00
5.40,126.00
5.60,127.00
5.80,127.00
6.00,126.00
6.20,126.00
6.40,126.00
6.60,126.00
6.80,126.00
7.00,126.00
7.20,126.00
7.40,294.00
7.60,257.00
7.80,328.00
8.00,263.00
8.20,347.00
8.40,251.00
8.60,180.00
8.80,279.00
9.00,232.00
9.20,280.00
9.40,196.00
