Time(S),GPU0_Power(W)
0.00,106.00
0.00,106.00
0.20,126.00
0.40,129.00
0.60,130.00
0.80,121.00
1.00,97.00
1.20,82.00
1.40,80.00
1.60,120.00
1.80,86.00
2.00,110.00
2.20,126.00
2.40,90.00
2.60,81.00
2.80,81.00
3.00,80.00
3.20,80.00
3.40,80.00
3.60,80.00
3.80,120.00
4.00,151.00
4.20,191.00
4.40,199.00
4.60,107.00
4.80,86.00
5.00,125.00
5.20,117.00
5.40,85.00
5.60,80.00
5.80,80.00
6.00,80.00
6.20,100.00
6.40,99.00
6.60,83.00
6.80,80.00
7.00,80.00
7.20,80.00
7.40,80.00
7.60,111.00
7.80,126.00
8.00,156.00
8.20,216.00
8.40,168.00
