Time(S),GPU0_Power(W)
0.00,104.00
0.00,104.00
0.20,126.00
0.40,129.00
0.60,130.00
0.80,117.00
1.00,120.00
1.20,85.00
1.40,123.00
1.60,89.00
1.80,82.00
2.00,97.00
2.20,125.00
2.40,129.00
2.60,104.00
2.80,83.00
3.00,80.00
3.20,80.00
3.40,80.00
3.60,80.00
3.80,108.00
4.00,153.00
4.20,187.00
4.40,208.00
4.60,148.00
4.80,94.00
5.00,82.00
5.20,80.00
5.40,80.00
5.60,83.00
5.80,108.00
6.00,84.00
6.20,80.00
6.40,80.00
6.60,80.00
6.80,80.00
7.00,100.00
7.20,90.00
7.40,103.00
7.60,175.00
