Time(S),GPU0_Power(W)
0.00,106.00
0.00,106.00
0.20,126.00
0.40,130.00
0.60,130.00
0.80,135.00
1.00,133.00
1.20,130.00
1.40,110.00
1.60,127.00
1.80,129.00
2.00,117.00
2.20,127.00
2.40,129.00
2.60,95.00
2.80,82.00
3.00,80.00
3.20,80.00
3.40,115.00
3.60,85.00
3.80,129.00
4.00,155.00
4.20,197.00
4.40,195.00
4.60,143.00
4.80,114.00
5.00,85.00
5.20,81.00
5.40,80.00
5.60,99.00
5.80,106.00
6.00,84.00
6.20,80.00
6.40,80.00
6.60,80.00
6.80,80.00
7.00,80.00
7.20,80.00
7.40,126.00
7.60,167.00
7.80,200.00
8.00,216.00
