Time(S),GPU0_Power(W)
0.02,84.41
0.02,84.41
0.22,84.26
0.42,91.30
0.62,101.75
0.82,114.43
1.02,130.75
1.22,144.40
1.42,158.22
1.62,164.38
1.82,166.89
