Time(S),GPU0_Power(W)
0.00,126.00
0.00,126.00
0.20,126.00
0.40,126.00
0.60,153.00
0.80,162.00
1.00,133.00
1.20,127.00
1.40,126.00
1.60,141.00
1.80,157.00
2.00,134.00
2.20,128.00
2.40,126.00
2.60,126.00
2.80,126.00
3.00,126.00
3.20,126.00
3.40,126.00
3.60,143.00
3.80,193.00
4.00,244.00
4.20,218.00
4.40,158.00
4.60,131.00
4.80,127.00
5.00,126.00
5.20,126.00
5.40,144.00
5.60,129.00
5.80,127.00
6.00,126.00
6.20,126.00
6.40,126.00
6.60,125.00
6.80,126.00
7.00,126.00
7.20,209.00
