Time(S),GPU0_Power(W)
0.00,117.00
0.00,117.00
0.20,104.00
0.40,96.00
0.60,126.00
0.80,95.00
1.00,86.00
1.20,81.00
1.40,103.00
1.60,83.00
1.80,81.00
2.00,81.00
2.20,80.00
2.40,87.00
2.60,123.00
2.80,127.00
3.00,86.00
3.20,81.00
3.40,109.00
3.60,88.00
3.80,114.00
4.00,154.00
4.20,193.00
4.40,159.00
4.60,94.00
4.80,90.00
5.00,131.00
5.20,89.00
5.40,81.00
5.60,80.00
5.80,81.00
6.00,80.00
6.20,99.00
6.40,82.00
6.60,80.00
6.80,80.00
7.00,80.00
7.20,80.00
7.40,94.00
7.60,125.00
7.80,108.00
8.00,204.00
