Time(S),GPU0_Power(W)
0.00,116.00
0.00,116.00
0.20,102.00
0.40,117.00
0.60,93.00
0.80,85.00
1.00,86.00
1.20,102.00
1.40,83.00
1.60,81.00
1.80,104.00
2.00,94.00
2.20,82.00
2.40,80.00
2.60,80.00
2.80,80.00
3.00,80.00
3.20,112.00
3.40,90.00
3.60,116.00
3.80,152.00
4.00,195.00
4.20,153.00
4.40,103.00
4.60,122.00
4.80,107.00
5.00,84.00
5.20,81.00
5.40,80.00
5.60,80.00
5.80,99.00
6.00,95.00
6.20,82.00
6.40,80.00
6.60,80.00
6.80,80.00
7.00,80.00
7.20,80.00
7.40,80.00
7.60,142.00
7.80,204.00
8.00,233.00
8.20,181.00
8.40,215.00
8.60,240.00
8.80,128.00
9.00,91.00
9.20,217.00
