Time(S),GPU0_Power(W)
0.03,31.71
0.03,31.90
0.23,31.50
0.43,31.71
0.64,31.71
0.84,33.91
1.04,33.44
1.24,39.66
1.44,33.38
1.64,64.04
1.84,36.64
2.04,89.88
2.24,51.66
2.44,83.84
2.64,51.49
2.84,137.69
3.04,56.15
3.24,150.56
3.44,51.78
