Time(S),GPU0_Power(W)
0.00,106.00
0.00,106.00
0.20,126.00
0.40,134.00
0.60,91.00
0.80,81.00
1.00,80.00
1.20,80.00
1.40,80.00
1.60,118.00
1.80,126.00
2.00,86.00
2.20,81.00
2.40,80.00
2.60,80.00
2.80,80.00
3.00,115.00
3.20,84.00
3.40,141.00
3.60,163.00
3.80,130.00
4.00,87.00
4.20,81.00
4.40,80.00
4.60,80.00
4.80,99.00
5.00,87.00
5.20,81.00
5.40,80.00
5.60,80.00
5.80,80.00
6.00,80.00
6.20,108.00
6.40,92.00
6.60,120.00
6.80,169.00
7.00,177.00
7.20,178.00
7.40,179.00
7.60,179.00
7.80,179.00
8.00,179.00
8.20,179.00
8.40,179.00
8.60,179.00
8.80,179.00
9.00,179.00
9.20,179.00
9.40,179.00
9.60,179.00
9.80,179.00
10.00,179.00
10.20,179.00
10.40,179.00
10.60,179.00
10.80,179.00
11.00,179.00
11.20,177.00
11.40,179.00
11.60,179.00
11.80,179.00
12.00,179.00
12.20,179.00
12.40,179.00
12.60,179.00
12.80,179.00
13.00,179.00
13.20,179.00
13.40,179.00
13.60,179.00
13.80,179.00
14.00,179.00
14.20,179.00
14.40,179.00
14.60,179.00
14.80,179.00
15.00,183.00
15.20,180.00
15.40,179.00
15.60,179.00
15.80,179.00
16.00,179.00
16.20,179.00
16.40,179.00
16.60,179.00
16.80,179.00
17.01,179.00
17.21,179.00
17.41,179.00
17.61,179.00
17.81,179.00
18.01,179.00
18.21,179.00
18.41,179.00
18.61,181.00
18.81,179.00
19.01,179.00
19.21,179.00
19.41,179.00
19.61,179.00
19.81,179.00
20.01,179.00
20.21,179.00
20.41,179.00
20.61,179.00
20.81,179.00
21.01,179.00
21.21,179.00
21.41,179.00
21.61,179.00
21.81,179.00
22.01,179.00
22.21,181.00
22.41,179.00
22.61,179.00
22.81,179.00
23.01,179.00
23.21,179.00
23.41,179.00
23.61,179.00
23.81,179.00
24.01,179.00
24.21,179.00
24.41,179.00
24.61,179.00
24.81,179.00
25.01,179.00
25.21,179.00
25.41,179.00
25.61,179.00
25.81,180.00
26.01,179.00
26.21,179.00
26.41,179.00
26.61,179.00
26.81,179.00
27.01,179.00
27.21,179.00
27.41,179.00
27.61,179.00
27.81,179.00
28.01,179.00
28.21,179.00
28.41,179.00
28.61,179.00
28.81,179.00
29.01,179.00
29.21,179.00
29.41,179.00
29.61,179.00
29.81,179.00
