Time(S),GPU0_Power(W)
0.00,112.00
0.00,112.00
0.20,128.00
0.40,130.00
0.60,136.00
0.80,98.00
1.00,82.00
1.20,80.00
1.40,80.00
1.60,80.00
1.80,101.00
2.00,105.00
2.20,83.00
2.40,80.00
2.60,80.00
2.80,80.00
3.00,80.00
3.20,80.00
3.40,108.00
3.60,121.00
3.80,153.00
4.00,195.00
4.20,159.00
4.40,101.00
4.60,83.00
4.80,80.00
5.00,80.00
5.20,80.00
5.40,117.00
5.60,87.00
5.80,81.00
6.00,80.00
6.20,80.00
6.40,80.00
6.60,80.00
6.80,122.00
7.00,109.00
7.20,167.00
7.40,193.00
7.60,206.00
