Time(S),GPU0_Power(W)
0.00,108.00
0.00,108.00
0.20,126.00
0.40,103.00
0.60,109.00
0.81,133.00
1.01,105.00
1.21,83.00
1.41,80.00
1.61,80.00
1.81,120.00
2.01,115.00
2.21,100.00
2.41,83.00
2.61,80.00
2.81,80.00
3.01,80.00
3.21,80.00
3.41,111.00
3.61,86.00
3.81,114.00
4.01,151.00
4.21,196.00
4.41,160.00
4.61,96.00
4.81,82.00
5.01,80.00
5.21,80.00
5.41,80.00
5.61,104.00
5.81,83.00
6.01,80.00
6.21,80.00
6.41,80.00
6.61,80.00
6.81,80.00
7.01,80.00
7.21,80.00
7.41,162.00
7.61,193.00
7.81,195.00
8.01,215.00
8.21,235.00
8.41,227.00
8.61,216.00
8.81,232.00
9.01,240.00
