Time(S),GPU0_Power(W)
0.00,125.00
0.00,125.00
0.20,125.00
0.40,151.00
0.60,160.00
0.80,133.00
1.00,126.00
1.20,125.00
1.40,135.00
1.60,155.00
1.80,135.00
2.00,127.00
2.20,126.00
2.40,125.00
2.60,126.00
2.80,126.00
3.00,125.00
3.20,126.00
3.40,139.00
3.60,192.00
3.80,240.00
4.00,184.00
4.20,136.00
4.40,127.00
4.60,126.00
4.80,125.00
5.00,137.00
5.20,132.00
5.40,126.00
5.60,125.00
5.80,125.00
6.00,125.00
6.20,125.00
6.40,125.00
6.60,126.00
6.80,175.00
7.00,239.00
7.20,284.00
7.40,288.00
7.60,284.00
